term1,term2,value
manipulação, feto,1
manipulação, fêmea,1
manipulação, genoma,1
manipulação, genético,2
manipulação, infecção,1
manipulação, líquido,1
manipulação, macho,1
manipulação, material,1
manipulação, modo,1
manipulação, molecular,1
manipulação, médico,1
manipulação, nitrogênio,2
manipulação, obstétrico,1
manipulação, organismo,1
manipulação, parto,1
manipulação, pelar,1
manipulação, pequeno,1
manipulação, presença,1
manipulação, risco,1
manipulação, técnico,2
manipulação, uterino,1
manipulação, útero,1
infectar, agente,1
infectar, animal,1
infectar, bactéria,1
infectar, boca,1
infectar, célula,1
infectar, dedo,1
infectar, doença,1
infectar, entrar,1
infectar, ferimento,1
infectar, glândula,1
infectar, infecçãar,1
infectar, infecção,1
infectar, mamário,2
infectar, matar,1
infectar, mucoso,1
infectar, mão,1
infectar, olho,1
infectar, ordenha,2
infectar, ordenhador,1
infectar, quarto,1
infectar, secreção,1
infectar, somático,1
infectar, unha,1
infectar, vaca,1
divisória, concreto,1
divisória, cordoalha,2
divisória, eucalipto,1
divisória, galvanizar,1
divisória, lei,1
divisória, madeira,2
divisória, mourão,2
divisória, roliço,1
divisória, régua,1
divisória, serrar,1
divisória, tubo,1
tóxico, acidente,1
tóxico, alcalinidade,1
tóxico, alumínio,1
tóxico, animais,1
tóxico, animal,7
tóxico, babosa,1
tóxico, baixo,2
tóxico, beladona,1
tóxico, bezerro,1
tóxico, biológico,1
tóxico, bom,1
tóxico, bovino,2
tóxico, calórico,1
tóxico, camomila,1
tóxico, concentração,1
tóxico, consumir,1
tóxico, doença,1
tóxico, doméstico,1
tóxico, efeito,1
tóxico, elevar,1
tóxico, erva,1
tóxico, espécie,2
tóxico, estresse,1
tóxico, fator,1
tóxico, flúor,1
tóxico, forragem,1
tóxico, fosfato,1
tóxico, fresca,1
tóxico, fósforo,1
tóxico, genético,1
tóxico, gramínea,1
tóxico, grande,1
tóxico, hormônio,1
tóxico, hábitat,1
tóxico, identificar,1
tóxico, inimigo,1
tóxico, inseto,1
tóxico, intoxicação,2
tóxico, invasor,1
tóxico, leguminosa,1
tóxico, leguminoso,1
tóxico, limpar,1
tóxico, meio,1
tóxico, modo,1
tóxico, morte,1
tóxico, natural,1
tóxico, nitrogênio,1
tóxico, organismo,1
tóxico, parasitária,1
tóxico, parte,1
tóxico, pastagem,7
tóxico, pequeno,2
tóxico, planta,11
tóxico, pomada,1
tóxico, praga,2
tóxico, queimada,1
tóxico, risco,2
tóxico, samambaia,4
tóxico, seca,1
tóxico, solo,3
tóxico, superpastejo,2
tóxico, tanchagem,2
tóxico, temperatura,1
tóxico, teor,1
tóxico, tratamento,1
tóxico, tristezar,1
tóxico, tumor,1
tóxico, vaca,1
tóxico, volumoso,1
tóxico, água,2
rim, alto,1
rim, energético,1
rim, excesso,1
rim, excretar,1
rim, fígado,1
rim, proteína,1
natalidade, agente,1
natalidade, animais,1
natalidade, animal,1
natalidade, bezerro,4
natalidade, desaleitamento,1
natalidade, doença,1
natalidade, embrião,1
natalidade, fêmea,2
natalidade, garantir,2
natalidade, grande,1
natalidade, imunoglobulina,1
natalidade, mamar,2
natalidade, mestiço,1
natalidade, médio,4
natalidade, pesar,1
natalidade, pé,1
natalidade, samambaia,1
natalidade, sobrevivência,1
natalidade, suficiente,1
natalidade, taxa,1
natalidade, vaca,1
hipoclorito, benzeno,1
hipoclorito, desinfecção,1
hipoclorito, dodecil,1
hipoclorito, ingrediente,1
hipoclorito, iodofórmio,1
hipoclorito, principal,1
hipoclorito, quaternário,1
hipoclorito, sulfô,1
hipoclorito, teto,1
hipoclorito, ácer,1
cocho, alimento,2
cocho, animais,4
cocho, animal,4
cocho, baia,1
cocho, barato,1
cocho, bebedouro,2
cocho, bezerro,2
cocho, bom,3
cocho, chuva,1
cocho, cobertura,1
cocho, cobrir,7
cocho, concentrado,1
cocho, concentrar,3
cocho, cortar,1
cocho, cuidado,1
cocho, encharcamento,1
cocho, estressar,1
cocho, estábulo,1
cocho, face,1
cocho, forrageira,3
cocho, forragem,1
cocho, fácil,1
cocho, físico,1
cocho, gramínea,1
cocho, grande,3
cocho, inverno,1
cocho, leguminosa,1
cocho, limpo,1
cocho, medida,1
cocho, mineral,4
cocho, máximo,1
cocho, orgânico,1
cocho, pastagem,1
cocho, pastejo,1
cocho, pasto,2
cocho, picar,2
cocho, principal,1
cocho, proteína,1
cocho, recomendação,1
cocho, ressecamento,1
cocho, sistema,1
cocho, sombrear,1
cocho, strigosa,1
cocho, suplemento,1
cocho, térmico,1
cocho, vaca,1
cocho, volumoso,2
cocho, água,2
semiásper, canaleta,1
semiásper, declive,1
semiásper, orgânico,1
semiásper, resíduo,1
semiásper, suficiente,1
semiásper, textura,1
semiásper, água,1
asfalto, argamassa,1
asfalto, bater,1
asfalto, cimento,1
asfalto, concreto,1
asfalto, pedra,1
mosquicida, animais,1
mosquicida, bom,1
mosquicida, brinco,1
mosquicida, bula,1
mosquicida, chuva,1
mosquicida, espécie,1
mosquicida, mosca,2
mosquicida, mosquicidar,1
mosquicida, pelar,1
mosquicida, proliferação,2
mosquicida, quente,1
mosquicida, resistente,1
mosquicida, substância,1
mosquicida, veneno,1
cestoide, bovil,1
cestoide, bovino,2
cestoide, contaminar,1
cestoide, doença,2
cestoide, fase,1
cestoide, humano,1
cestoide, intestino,1
cestoide, larval,1
cestoide, ovo,2
cestoide, parasita,1
cestoide, parasitário,1
cestoide, pastagem,1
cestoide, saginatar,2
cestoide, tênia,1
contaminação, acesso,2
contaminação, adulto,1
contaminação, afetar,1
contaminação, agente,1
contaminação, agulha,1
contaminação, alimento,2
contaminação, alto,2
contaminação, anaplasmose,1
contaminação, animal,4
contaminação, aparelho,1
contaminação, armazenamento,1
contaminação, babesiose,1
contaminação, bacteriano,2
contaminação, bactéria,5
contaminação, baixo,1
contaminação, balde,1
contaminação, bezerro,2
contaminação, biológico,1
contaminação, bom,1
contaminação, bovil,1
contaminação, bovino,2
contaminação, butírico,1
contaminação, cestoide,1
contaminação, cirúrgico,1
contaminação, colônia,1
contaminação, confinar,1
contaminação, contaminar,14
contaminação, derivar,1
contaminação, desinfecção,1
contaminação, desinfetar,1
contaminação, doente,2
contaminação, doença,3
contaminação, elevar,1
contaminação, enfermidade,1
contaminação, entrar,1
contaminação, estimular,1
contaminação, examinar,1
contaminação, fluido,1
contaminação, freático,1
contaminação, garantir,1
contaminação, glândular,1
contaminação, humano,3
contaminação, infecção,1
contaminação, infestação,1
contaminação, inseto,1
contaminação, instalação,1
contaminação, intramamária,1
contaminação, lactente,1
contaminação, latão,1
contaminação, lençol,1
contaminação, limpo,2
contaminação, lácteo,1
contaminação, mamário,1
contaminação, manual,1
contaminação, material,1
contaminação, medida,2
contaminação, meio,1
contaminação, microbiana,2
contaminação, microbiano,5
contaminação, mililitro,1
contaminação, obtenção,1
contaminação, oferecer,1
contaminação, ordenha,3
contaminação, orgânico,3
contaminação, ovo,1
contaminação, parasita,4
contaminação, pastagem,3
contaminação, pasto,1
contaminação, patógeno,1
contaminação, pelar,1
contaminação, pequeno,1
contaminação, população,2
contaminação, portador,1
contaminação, portadora,1
contaminação, prateleira,1
contaminação, protozoário,1
contaminação, queijo,1
contaminação, raio,1
contaminação, rebanho,1
contaminação, rendimento,1
contaminação, reprodutivo,1
contaminação, resíduo,1
contaminação, risco,1
contaminação, sadio,1
contaminação, saginatar,1
contaminação, seco,2
contaminação, sensorial,1
contaminação, silagem,1
contaminação, sintoma,1
contaminação, sol,1
contaminação, solo,1
contaminação, solúvel,1
contaminação, sugador,1
contaminação, tanque,1
contaminação, teta,1
contaminação, teto,3
contaminação, tratamento,1
contaminação, utensílio,2
contaminação, vaca,2
contaminação, vermar,1
contaminação, ácidos,1
contaminação, água,1
descornar, animais,1
descornar, bezerro,1
descornar, cuidado,1
descornar, marcação,1
descornar, teto,1
gostar, sistema,1
camomila, animal,1
camomila, babosa,1
camomila, beladona,1
camomila, erva,1
camomila, espécie,2
camomila, pomada,1
camomila, tanchagem,2
camomila, tratamento,1
camomila, tóxico,1
drenar, bom,1
drenar, braquiária,1
drenar, chuva,1
drenar, inundação,2
drenar, lateral,1
drenar, mal,3
drenar, nutriente,1
drenar, parte,2
drenar, seco,1
drenar, sol,1
drenar, solo,1
drenar, terreno,3
drenar, traseiro,1
drenar, vento,1
drenar, ácidos,1
bovil, afetar,1
bovil, agente,1
bovil, agulha,1
bovil, anaplasmose,1
bovil, babesiose,1
bovil, bactéria,1
bovil, bovina,1
bovil, bovino,3
bovil, cavalo,1
bovil, cestoide,1
bovil, cirúrgico,1
bovil, contaminar,1
bovil, doença,2
bovil, enfermidade,1
bovil, erliquiose,1
bovil, fase,1
bovil, infestação,1
bovil, inseto,1
bovil, larval,1
bovil, material,1
bovil, parasitário,1
bovil, protozoário,1
bovil, rebanho,1
bovil, saginatar,1
bovil, sugador,1
inibidor, cru,1
inibidor, fator,1
inibidor, fítico,1
inibidor, grão,1
inibidor, protease,1
inibidor, urease,1
inibidor, ácer,1
injetável, adulto,1
injetável, animal,1
injetável, aspersão,1
injetável, banho,1
injetável, bula,1
injetável, capim,1
injetável, carrapaticida,1
injetável, carrapaticidar,1
injetável, cigarra,1
injetável, concentração,1
injetável, dorso,1
injetável, elevar,1
injetável, inseto,1
injetável, laboratório,1
injetável, pastagem,1
injetável, seivar,1
injetável, sintoma,1
injetável, spray,1
injetável, substância,1
injetável, toxina,1
injetável, ver,1
alimento, abomaso,1
alimento, acasalamento,1
alimento, acetonemia,1
alimento, adulto,1
alimento, afetar,1
alimento, agente,1
alimento, agilidade,1
alimento, agressivo,1
alimento, alto,1
alimento, aminar,1
alimento, anestro,2
alimento, animais,4
alimento, animal,16
alimento, aproveitar,1
alimento, armazenamento,1
alimento, auxiliar,1
alimento, ave,1
alimento, aveia,2
alimento, bactéria,2
alimento, baixo,2
alimento, balancear,1
alimento, balanço,1
alimento, bezerro,6
alimento, bom,11
alimento, bovino,1
alimento, butírico,1
alimento, cajan,1
alimento, capim,1
alimento, caprino,1
alimento, caseína,1
alimento, celulase,1
alimento, certo,1
alimento, clorídrico,1
alimento, cobrir,2
alimento, cocho,2
alimento, comercial,1
alimento, concentrado,2
alimento, concentrar,9
alimento, concentração,1
alimento, consumidor,1
alimento, consumir,1
alimento, contaminar,2
alimento, cor,1
alimento, corporal,4
alimento, corrente,1
alimento, corrimento,1
alimento, cristalino,1
alimento, cru,1
alimento, cítrico,1
alimento, demandar,1
alimento, demorar,2
alimento, deslocamento,1
alimento, desmamar,2
alimento, dieta,4
alimento, digerir,3
alimento, digestãar,2
alimento, digestão,1
alimento, digestível,1
alimento, doente,1
alimento, doença,2
alimento, emagrecer,1
alimento, energético,1
alimento, entrar,3
alimento, enzima,2
alimento, equino,1
alimento, espécie,1
alimento, estimular,1
alimento, estressar,1
alimento, estresse,2
alimento, excesso,1
alimento, exigência,3
alimento, fase,3
alimento, ferir,1
alimento, fibra,1
alimento, forrageira,3
alimento, funcionar,1
alimento, fósforo,3
alimento, garupa,1
alimento, gordura,3
alimento, grande,5
alimento, graxo,1
alimento, guandu,1
alimento, hematófago,1
alimento, holandês,1
alimento, hábito,1
alimento, identificar,1
alimento, inalto,1
alimento, indesejável,1
alimento, infeccioso,1
alimento, infecção,1
alimento, ingrediente,2
alimento, ingurgitadar,1
alimento, instalação,2
alimento, insumo,1
alimento, inverno,2
alimento, lactação,9
alimento, leiteiro,3
alimento, limpo,1
alimento, lote,1
alimento, líquido,1
alimento, magra,1
alimento, magro,1
alimento, maneira,1
alimento, manteiguer,1
alimento, meio,5
alimento, mestiço,1
alimento, metabólico,1
alimento, microbiano,1
alimento, mineral,4
alimento, moer,2
alimento, monta,1
alimento, morcego,1
alimento, muco,1
alimento, multiflorum,1
alimento, mão,1
alimento, médio,3
alimento, nitrogênio,1
alimento, novilho,1
alimento, nutriente,2
alimento, obesidade,1
alimento, obeso,1
alimento, obra,1
alimento, oferecer,2
alimento, ovino,1
alimento, parasita,1
alimento, parede,1
alimento, parte,1
alimento, parto,3
alimento, partícula,1
alimento, pasta,1
alimento, pastagem,2
alimento, pastejo,1
alimento, pasto,3
alimento, pelagem,1
alimento, pepsina,1
alimento, pequeno,4
alimento, perda,3
alimento, picar,1
alimento, pico,2
alimento, população,1
alimento, portador,1
alimento, precoce,1
alimento, principal,3
alimento, proteico,1
alimento, proteína,8
alimento, puro,3
alimento, queijo,2
alimento, químico,2
alimento, raça,1
alimento, rebanho,3
alimento, reprodutivo,1
alimento, rodízio,1
alimento, rotativo,1
alimento, ruminal,1
alimento, sanguíneo,1
alimento, sativa,1
alimento, seca,3
alimento, seco,3
alimento, semente,1
alimento, silagem,5
alimento, sistema,2
alimento, solo,1
alimento, subnutrição,1
alimento, subtropical,1
alimento, suficiente,1
alimento, suplementar,1
alimento, teor,4
alimento, tratamento,1
alimento, tropical,1
alimento, térmico,1
alimento, vaca,20
alimento, vacar,1
alimento, vampiricida,1
alimento, velho,1
alimento, vitamina,2
alimento, volumoso,12
alimento, ácer,1
alimento, ácido,1
alimento, água,4
alimento, órgão,1
boca, bactéria,1
boca, bezerro,1
boca, botijo,1
boca, cobrir,1
boca, cordão,1
boca, cuidado,1
boca, dedo,1
boca, entrar,1
boca, ferimento,1
boca, fetal,1
boca, gargalo,1
boca, infectar,1
boca, infecçãar,1
boca, matar,1
boca, membrana,1
boca, muco,1
boca, mucoso,1
boca, máximo,1
boca, nariz,1
boca, novilho,1
boca, olho,1
boca, temperatura,1
boca, tintura,1
boca, umbilical,1
boca, unha,1
boca, vidro,1
carboidrato, baixo,1
carboidrato, bom,1
carboidrato, fenação,1
carboidrato, forragem,1
carboidrato, gramínea,1
carboidrato, leguminoso,1
carboidrato, solúvel,1
carboidrato, teor,1
estolonífera, animais,1
estolonífera, baixo,1
estolonífera, bermuda,1
estolonífera, broto,1
estolonífera, ciclo,1
estolonífera, forrageira,3
estolonífera, fotossintético,1
estolonífera, gramínea,4
estolonífera, grande,1
estolonífera, método,1
estolonífera, pastejo,1
estolonífera, perene,1
estolonífera, planta,1
estolonífera, plantio,3
estolonífera, prostrar,1
estolonífera, rasteiro,1
estolonífera, rizomatoso,1
estolonífera, subtropical,1
estolonífera, sulco,1
terraço, avear,1
terraço, fértil,1
terraço, grande,1
terraço, inundação,1
terraço, leito,1
terraço, plantio,1
terraço, solo,2
heterozigoto, acasalamento,1
heterozigoto, chifre,2
heterozigoto, gene,4
heterozigoto, homozigoto,1
heterozigoto, maneira,1
heterozigoto, mochar,1
heterozigoto, mocho,5
heterozigoto, presença,1
epitelial, célula,1
epitelial, glóbulo,1
epitelial, pequeno,1
epitelial, somático,1
aquoso, abdômen,1
aquoso, alto,1
aquoso, amarelar,1
aquoso, clínico,1
aquoso, diarreia,1
aquoso, dor,1
aquoso, febre,1
aquoso, morte,1
aquoso, presença,1
